,Protein,Group1Mean,Group2Mean,Log2FoldChange1-2,PValues1-2,Group1RepCounts,Group2RepCounts,CorrectedPValue,TM_M2012_010,TM_M2012_011,TM_M2012_012,TM_M2012_018,TM_M2012_019,TM_M2012_020,TM_M2012_028,TM_M2012_030,TM_M2012_031,TM_M2012_039,TM_M2012_040,TM_M2012_041,TM_M2012_047,TM_M2012_048,TM_M2012_050,TM_M2012_058,TM_M2012_059,TM_M2012_060,TM_M2012_066,TM_M2012_067,TM_M2012_068,TM_M2012_075,TM_M2012_076,TM_M2012_078,TM_M2012_081,TM_M2012_082,TM_M2012_086,TM_M2012_092,TM_M2012_093,TM_M2012_094,TM_M2012_102,TM_M2012_103,TM_M2012_104,TM_M2012_110,TM_M2012_112,TM_M2012_113,TM_M2012_121,TM_M2012_122,TM_M2012_123,TM_M2012_127,TM_M2012_128,TM_M2012_129,TM_M2012_130,TM_M2012_134,TM_M2012_135,TM_M2012_138,TM_M2012_140,TM_M2012_141,TM_M2012_144,TM_M2012_148,TM_M2012_149,TM_M2012_154,TM_M2012_155,TM_M2012_156,TM_M2012_162,TM_M2012_163,TM_M2012_164,TM_M2012_168,TM_M2012_169,TM_M2012_170,TM_M2012_175,TM_M2012_176,TM_M2012_177,TM_M2012_178,TM_M2012_182,TM_M2012_183,TM_M2012_186,TM_M2012_188,TM_M2012_189,TM_M2012_196,TM_M2012_197,TM_M2012_198
514,P37802,18.219847530642117,18.786126458402457,-0.5662789277603402,0.08376688570288328,7,7,0.22127801223283772,17.669654920642216,,,,,,,,,,,,,,,,,,,,,,,,,19.436767345396298,19.180421260110705,,18.361153749481588,,,,,17.686991805296024,,,18.485385956334873,,,,18.492344834197503,17.806805012221705,,,,,,,,,,18.27226772027612,18.61377674448885,18.997091677372403,,,,,,,,,,,,,,,,18.053954571586285,19.59376964008912,18.391432685818323
515,P49721,23.761896206985387,19.248500948583853,4.513395258401534,8.760717657850795e-05,3,10,0.001350350517049479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93068721463329,23.672483124635164,23.682518281687713,18.48482940251547,,17.400725041793276,,,,18.5899329276479,,18.783005028102306,,,,,,,19.193310220870686,19.247131319380912,19.24272445604794,,,,18.825094195654984,20.849581212696794,21.86867568112827
516,Q02325,21.126111151590287,21.65446261563058,-0.5283514640402949,0.2270751292139644,19,22,0.4034638456569546,20.854880764837958,21.71505575210358,21.016254961185137,20.021861539750525,19.5222773580999,19.713442872272573,22.12754168437603,22.50821125996382,22.34289282463764,,,22.713752772518255,21.29615782250469,21.8972217674898,21.54143470506427,21.7465626355186,22.467875478161368,,,21.81370449226607,21.95561232758676,,22.035316563653165,21.956133357638798,,,21.62272489734701,22.502962962152036,,,22.571476377679232,22.84831809571272,,21.719347521418236,,,,,,,,,21.934291145006,22.556696568305647,,19.16866898090528,,,,,19.63970319170769,20.809794207610988,17.7556108140599,,,21.974861271375566,,22.383025141152636,17.519600308800655,22.756755913480244,,22.178463574422423,,22.107138273085425,,,19.5584344804083,22.75422638886489,22.87941958352254,19.1325760662276,,22.17400272121437
517,Q8IZ83,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.096584804115196,18.76866937068555,18.741904609435647,,,,,,,,,,,,,,,,,,,,,,,,18.15172662198611
518,P04792,18.609125934754424,17.417408462487103,1.191717472267321,0.1043938585611727,4,4,0.2554226785287709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.071142122976852,,,,,,,,,19.041339671183017,19.385452230213186,18.994222713967236,,,,,,17.015489123654262,,,,,,,,,,,,,,,,16.706849503902383,17.957402867110698,17.934239355958482
519,Q06141,19.909221647459677,19.27468027260074,0.6345413748589372,0.26519386059428274,8,16,0.4325703135923137,,,,,,,18.92929749940103,,,,,17.33513531582605,,,,19.85243347389168,20.494984886048503,20.790725248593326,,,,,,,18.630619497625275,18.24131322450832,18.011994612635895,,18.04684211334292,17.761922427192925,19.398134780227313,18.95661891195819,20.013337507621394,,,,18.2325469585009,18.5265613436395,18.79524694583636,20.97612325994531,20.49430689722351,20.400766598748007,,,,,,,,,,,,,,,,21.9950406638001,21.038134796943496,21.585165077417237,19.218028161785398,,19.943377338576628,,,,,,,,,
520,P42330,20.77122939077715,19.121209176046957,1.6500202147301941,0.08990673783506024,2,3,0.23173847532023062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.545623177349185,19.996835604205117,,,,,,,,,,,,,,,,,,,,,,,19.292857144985124,18.610891308276717,19.459879074879023
521,P12956,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.376393289353814,19.839889313582038,,,,,,,,,,,,,,,,,,,,,,,,,17.683293302473697
522,Q9BYE9,17.76606468395572,18.37320950591534,-0.607144821959622,0.18194722209141695,8,22,0.35849007124942545,,,,16.283161276690397,,,,,,,,,,,,,,,19.860646823407485,19.40393133475085,19.243474155345442,,,,18.254870818488083,17.92475642990929,,19.317909460625565,19.227862642474022,19.084874784440295,17.73757407153978,17.360568037689944,17.25190180246228,17.384701269526126,17.148834591169734,17.664324078366075,,,,18.305953422997888,18.652754553948906,18.205427505703863,,,16.767336962619495,,,18.483360773242733,,,15.151391491605317,,,,18.6534633670667,18.0338909007813,18.56997520842518,18.18818514077313,17.620160865416135,17.979001267131835,19.004367708222787,19.346003823169877,20.228462033792674,,,,,,,,,
523,P19338,19.210305835560167,18.72345826075229,0.4868475748078751,0.6055909654662536,2,3,0.6821468044968931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99695837054982,18.423653300570514,,,,,,,,,,,,,,,,,,,,,,,18.037552303461332,18.501795035879308,19.63102744291623
524,Q9BT78,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54761836621731,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Q15084,20.164844388006998,19.69324044777717,0.47160394022982643,0.35100349667242325,3,2,0.505468623918237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.209937533217765,20.253400745479517,20.03119488532371,,,,,,,,,,,,,,,,,,,,,,,19.13119450157437,20.25528639397997
526,O75594,16.856004298481707,17.757186652993504,-0.9011823545117963,0.0002457185370936369,13,34,0.0032598659254422496,,,,17.649606082221673,,,17.498975032440917,16.912477777558834,16.46968063733038,,,,17.916636298479677,17.41366583012097,17.212858247034674,17.08170816758672,16.984726449773614,16.871142937278833,17.777310070405854,,,16.837885781630042,17.53225949029659,17.547005830622165,17.86522991450403,16.948960797873927,,17.920746168975068,17.27662197908746,17.37204496401598,19.36017291178961,17.729323452695407,18.715801327655488,16.185533102664536,,16.852418457658196,18.903119614048276,18.247242882799828,17.363800415962643,16.11280829674607,,,17.97175372630872,17.314246090870192,18.050659077996016,17.317153614554773,,,16.64766328884901,,17.05982856961762,16.848544232402922,,,16.941390854002343,,,19.157794213784527,18.409112668428918,18.801263338197064,17.474324481960064,,17.745691886899035,,17.076433963531787,16.701342723440472,16.343281092044748,,,19.3914198668058,18.10130401291505,16.95943146017472
527,Q9BR76,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.847582472231483,18.568103777913336,18.67601882712845
528,Q6EMK4,19.02409490313139,19.716419621998934,-0.6923247188675425,0.004149710559369469,20,37,0.027223925318061244,18.674207083663966,18.42391445679702,,21.661322867821063,19.306564480851222,19.484539107904812,17.592142089039847,17.62654616548914,19.682708512421065,,19.22953175656483,18.35915487777477,19.748344495465137,18.84029274886054,,,,17.670287372340333,20.03428675208172,,20.38126807574146,19.19173631192932,19.815280985208513,19.792113685327635,20.071838676684166,20.17095805710467,,19.71983330530574,19.722845692143924,19.30673883889019,21.388068654282876,19.8340923493155,20.002572992255224,18.97284155276522,,19.179521776066682,20.149978148113114,17.81907317585196,19.64077400659446,,18.048912216698092,19.17311534920664,,18.612878197768694,19.057830999297046,20.80873811550571,,20.1864432131378,20.10894809773935,19.96369524316605,20.185329890337105,18.61048919422283,,,20.267583875498683,19.628917871162002,19.788417920129078,19.700940023663716,19.365151025494058,19.649047593053822,19.228007700299628,,18.98244896845833,18.763353653505437,19.037712186087177,18.975870836197593,18.93769253086082,,18.853225343495925,21.09303720346276,20.596691789325824,20.871565988157926
529,P60891,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.048025593342665,18.040486400589092,18.725904848484447
530,P11586,18.736069488431998,18.892930650215217,-0.15686116178321896,0.8801743499467412,4,7,0.8116044864036797,,,,,,,,,,,,,,,,,,17.22898254548932,,,,,17.168936475916077,,,,,,18.562140872030366,,,,,,,,,,,,,,,,,20.110864057134965,18.615378186256336,18.989053164847373,,,,,,,,,17.36493357255899,,,,,,,,,17.19299414436741,,,,19.721382546486318,20.743723495796825,21.49640344435052
531,P32754,22.9746738962325,19.645565824814227,3.329108071418272,0.01651011312920778,3,8,0.07581951952413112,,,,,,,,,,,,,,17.343067306103137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.46393350961624,23.107116976028998,22.352971203052256,,,,,,,18.736995185248404,,,,,,,,,18.07564022207098,19.00476376284307,19.07271677949527,,,,20.35887152504688,21.66816287291401,22.90430894479209
532,Q9BWP8,18.255694186920156,18.213766360454205,0.04192782646595106,0.7730602710174155,25,37,0.7569801520327627,18.42962029272759,18.08386379672413,18.02554627514476,19.22842493361458,19.317147442541454,18.79298673053389,,,,18.526721374276814,18.138113616700586,18.563241978980155,,,,,18.40842203458732,18.288429954996953,18.99491917757646,18.217918248852474,18.5234241307699,18.15138521037237,17.170642405107422,17.689495429187126,18.183267666145788,18.030730417134052,17.646556844658363,19.225966684714468,18.683338405278395,19.203311702548817,17.267345165578863,17.49927881956558,,18.664145285225207,18.359068069957168,18.937030209281478,18.389899736449163,18.212916570150654,18.34532795453077,18.127869677338836,17.899346988778287,17.73899304314608,,17.588104946723277,17.937634545308956,19.23068967888477,17.98935035630131,18.24021605021349,18.195806482142622,17.797237162018913,18.07580985138052,17.089289107839686,17.410538968198768,17.572743016730392,18.854836530810726,17.822009935878857,18.445381001838246,18.86958671825391,18.749794427187993,18.511225049481954,17.9398770493793,17.183744873484056,18.147498981902316,18.01561260617988,18.391168659191294,17.76819310193296,17.998224964417258,,17.332330825862872,18.769694952363842,18.436571786538092,18.973842106186975
533,Q9Y2T3,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7902048679314,,,,,,,,,,,,,,,,,,,,,,,,,,
534,P09382,17.777659371675817,18.101226112549625,-0.3235667408738081,0.673280281361474,4,12,0.7162289684864059,,,,,,,,,16.158274475440944,,,,,,,17.155239755435574,,,,,,,,,,,,,,,16.677311754048308,,18.65128215025596,,,,17.774379463374995,,18.062235410893397,,,,16.81507091488228,,,18.65511543560089,,19.14200782022585,,,,,,,17.996102889192862,,,,17.260474221329805,18.334340018067486,16.132649576246116,,,,,,,,,19.486957534765594,19.78108180903711,20.242827608501575
535,P07711,24.844309392154443,19.770523775380955,5.073785616773488,4.7357950177061104e-05,2,7,0.0008835217579907962,,,,24.18476410400159,,,,,,,,,,,,,25.5038546803073,,,,,,,,,,,,,,,19.682216894769503,,,,,,,,,,,,,,,,,,,,,,,,19.557040792841995,,,19.77868861624671,,18.467280224787874,,,,,,,,,20.210831063135576,20.56011773670304,20.137491099182004
536,P07951,17.591617077923427,18.528772352547907,-0.9371552746244802,0.2453206911446588,6,3,0.41964599602682323,,,16.159590809834917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.228823670046754,,,,17.13952715347458,17.40314257182641,,,17.335552278331026,,,,,,,18.086535148978786,18.62869208257708,18.132214700848802,,,,,,,,,,,,,,,,,,20.02194110926594
537,P13987,17.92684641930089,18.615681394267387,-0.6888349749664968,0.00713410325843474,18,40,0.04095249658928403,,17.342686258410534,,,,,17.483507694916312,17.21128460285539,,,,,17.490804802728476,18.415323935535554,18.78073666713914,18.109098554968437,18.03234980795825,18.409905334947418,18.953688534520428,17.85634394917188,17.64762072976143,17.997138341163524,18.132245862185098,18.30868711417763,19.2038764661663,18.809105700744972,18.62804706239461,19.39073255606057,18.992943929472712,19.02241355262042,18.175260311236695,18.177641970816754,18.784919667754664,18.087307961487245,17.61191869189633,17.878773840690656,19.007830867555224,19.04160511949378,19.07835768549103,16.971774867367472,,16.753932462357806,18.63568721438575,18.551962092317517,18.651185427710573,19.38834545190457,20.141037949379967,20.54688743561836,,17.339658580249974,18.231588821558503,,17.489011393845754,,17.9361043918705,17.763130350843543,17.99333752391609,19.810748312303485,19.77448818865657,20.068478596882198,18.48398789490046,18.44099386713707,18.49492907090147,18.70698243984459,17.320048754520045,,17.696613398697373,16.610482223707823,16.91831761640628,18.216254091945412,19.51454888573764,20.797816438823265
538,P03950,18.525959240734906,18.341209294531524,0.18474994620338236,0.349532180977256,25,32,0.5052559613642176,17.87107429814459,16.020434842672245,17.381094368914265,19.610105390562904,17.80905258613583,18.027643606141098,19.38212707411545,18.643889931213817,17.888156014163414,17.596480447990384,,17.62101488912463,,17.665971471791323,,,,,18.717598232056464,,18.78819079407483,18.962636865933405,18.40798139298888,18.22079574973999,18.564741274744286,18.257339472089583,17.768500653584358,17.60489083242181,,,19.412010843720033,17.622897211927913,,18.89002633605639,18.3168702764156,18.348588508928454,19.44239351736831,18.463891813561553,18.021272731316902,18.6619638321427,18.350415224000166,19.186099035031297,18.133234477361047,18.38496638802416,18.59432437685671,19.8854127868953,,18.98524297738178,18.53085867143144,18.465014572382113,19.46519754892651,18.766053909712987,19.12177963134342,19.164972870173138,,,18.105788915232484,17.99497298866587,17.808556844591127,17.86745859374946,16.85015770816998,,18.029775685655544,18.278875194715123,17.97812570141528,18.211540930905482,18.658539038951453,19.91727330444255,19.044669837718768,,19.137802173140148,19.160933796466608
539,Q9UBR2,,,,,0,13,,,,,,,,,,,,,,18.70268093953836,,,,,,,,,,,,17.702601376426358,,,17.58601527315853,,,,18.161103022665827,,,,,18.354878716410425,18.85400743355743,,,,,18.17653703892116,,,,,,,,,,,,,,,18.34234507868898,,17.923369587759762,,17.11388704982925,,,,,,,,19.803395373209383,20.04345014436635,20.334743229705403
540,Q96CN7,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.437953569684346,20.44327213889766,20.833522936948036,,,,,,,,,,,,,,,,,,,,,,,,19.432083441707235
541,P68431,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.594687486317895,21.080408139450817
542,P31150,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.970030769641514,,,,,,,,,,,,,,,,,,,,,,,,20.111283600731248,19.934176159652917,20.309296901593203
543,P13716,18.410375546066213,20.349131898848885,-1.938756352782672,0.19573549437280544,2,3,0.37573662424618925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.82747499423932,,16.99327609789311,,,,,,,,,,,,,,,,,,,,,,20.185068025359673,19.775072800859828,21.087254870327154
544,P06276,19.73461747690421,19.50303297494324,0.23158450196097036,0.11522451430714829,30,42,0.27297236127526797,19.90941188153724,20.408224959243682,20.426858080374416,19.67398150647162,20.070459667232555,19.905562402574663,20.1822149683513,20.62125864266242,20.579428213532847,19.376873118027795,19.691882853998006,19.336730559624993,19.439156475373988,19.777113830230363,19.472565218294825,18.921056696689163,18.909739624339842,18.329382468781937,18.589442371194213,19.927989501532082,19.81164266447329,19.274348803779883,19.00290513994928,18.86184604453517,18.048630540712086,19.49068043956123,19.341117436579008,19.347407879320137,19.37356747233732,19.377947210305706,19.377940545549208,19.451241878004176,19.449201618810797,19.660207257917854,19.173223545902964,19.45288451108963,19.856968753193804,19.986875822579066,19.648905527379128,18.803579453917813,19.408035387221666,19.073965972465658,18.691739306646554,19.513832176006236,19.79001674906986,19.809133896147753,19.981616063796224,20.642912418004435,19.627566373901637,19.72709319507865,19.891506144430014,19.516140237215204,20.470983512628926,20.117593663564822,19.93777749593058,19.459237188630095,19.591855145868585,18.94004299616008,18.53222042941235,19.037833864075775,18.905198366771423,19.175652902432976,19.636397593291246,19.207486479123823,19.631944656470157,19.776010228720203,19.680917474166158,19.923925953978195,19.980339315666725,20.270691158619965,21.440097337801376,21.435689985479563
545,P01857,24.45444715790286,24.383845240779586,0.07060191712327324,0.6767965021689785,30,42,0.7162289684864059,24.95882789062165,22.885773181307854,22.93159360272808,24.93263765875017,24.481082110600557,24.3440068905981,23.979397888599706,23.6478966043487,23.453809204145855,25.19791848873679,24.892622448918083,24.745822295768843,24.209320655095418,23.656601282013607,24.757709444043773,24.080656703639793,23.607386418588725,23.53503010806363,25.515974510273967,24.851003001288337,25.053362424852843,23.882539402605587,23.531843505056344,23.53678177463461,24.701666834827392,24.101395818485553,23.925465317863694,24.245080769049746,23.99896479323776,23.465192582971536,24.12685524795936,23.517709581162453,23.18403667313828,25.179442654509582,24.828963778722418,24.92456130646427,24.905052490637008,24.359316811619532,24.259763143325568,24.25186648946087,24.013761620930143,24.11149327609918,24.77889586498688,24.284536218390972,24.345949157700435,26.33225450050022,25.63237685553514,25.6943841324307,24.78215705759462,24.19592589308813,24.51649571561763,24.874733243451587,24.264270044500538,24.365706419791138,24.63447617433225,24.377406297884193,24.135361829063445,24.9949731122873,24.55835010306012,24.587374194518503,24.502930849937908,23.997739969318044,24.188900116590773,25.104404119954246,23.613142937621102,23.774384073443468,25.385576725267676,23.964457447098155,24.135104746907462,26.0850044347258,25.459105122818297,25.41835080566604
546,P05976,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,P05165,18.46606778557836,18.75402224732323,-0.2879544617448708,0.748490723170305,2,2,0.7456184467338576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.220504441155562,,18.71163113000116,,,,,,,,,,,,,,,,,,,,,,,18.00994930148489,19.49809519316157
548,P51148,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.383893072913956,17.69749337349989,17.981324627524348
549,P48637,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.58986796276725,19.911030377800238,19.438121127969506,,,,,,,,,,,,,,,,,,,,,,,,
550,Q6GPI1,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.146384503226873,20.00313444664853,19.67002280650925,,,,,,,,,,,,,,,,,,18.741837497333467,,,,,,,,,,,,
551,P35580,,,,,4,0,,,,,,,,,16.738351525537524,,,,,,,,,,17.5518065522731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.58261673811561,,18.994230045943663,,,,,,,,,,,,,,,,,,
552,P27105,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90880803045962,,
553,Q9HC84,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,18.614062211818567,,18.256544565693318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Q9BXR6,18.970793058259375,19.318279155004706,-0.3474860967453317,0.07335161538429089,25,38,0.21155031103585342,18.595940742912653,18.849032996228136,19.244745736786825,19.79966882229889,18.960642515899742,18.69092357455744,17.1039780807167,,,17.900830114527476,16.97151134004304,16.759756792326243,19.33158260960407,18.735997142089847,18.271964081364224,18.689728201952995,19.247559922224127,18.66123730345974,,,,19.3812263555503,19.68837917541963,19.711748295156028,19.931011136968053,19.24605730958064,19.185199819702817,19.18323021809929,19.24152309585693,18.88892846976861,19.168772203817777,18.612714307508668,19.404209149874884,20.101765652943175,19.44965446682698,19.834045039516635,19.189262679220747,18.60771496606785,18.25292871294253,18.989612322878628,18.789455023189262,19.07564992003821,19.569618677215153,19.48711066776744,19.507089587039392,,,,19.50044984273195,19.85325882549546,19.990431270858913,20.150869063868985,19.950663176511682,20.092200046995732,20.610789714237043,19.544729781872455,20.476471295328523,19.827049808096305,20.069905447898552,19.249625058133773,19.35842119722708,19.2064903501543,19.684656817404036,18.575598334755277,18.795249634275443,19.629547481747014,19.955194921899803,18.90982036766435,19.495340310216946,18.646745073805924,18.478919295541854,
555,P55290,16.79812015890662,16.887701148041785,-0.08958098913516466,0.9193974609665239,2,13,0.8155724876627263,,,,,,,,,,,,,,,,,,,,,,,,,16.61601055841619,,,15.996262674480839,,,,,,,,,16.39145568636673,,,,,,,,,,,,,,16.959190848825813,16.74115036541297,,16.85508995240027,,,,16.109933157111385,,16.117087039374784,15.31224033306456,,16.159013614419653,16.99174450138049,16.381539188420884,,,,,18.874755745269223,18.825281214258787,18.805600363153882
556,P02730,18.160299315993033,19.358652954818854,-1.1983536388258216,0.2381041814245415,3,5,0.41517378970065144,,,,16.25428074681758,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10281663276598,19.08068037382059,,,18.545040712731637,,,,,,,,,,,19.68157648842988,,,,,,,,,,,,,,,,,,,,,,,19.327388036198524,19.67298729642354,20.609392434885642
557,Q14117,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52612975380192,,,,,,,,,,,,,,,,,,,,,,,,18.956818645262985,19.91932229624825,20.849637840056825
558,P42126,22.19350920155573,19.906498400849152,2.287010800706579,0.05248791000143928,3,2,0.1666770333556343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.696500458341426,21.942666307118145,21.941360839207622,,,,,,,,,,,,,,,,,,,,,,,19.02464725288971,20.78834954880859
559,P10768,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.865888326071,,,,,,,,,,,,,,,,,,,,,,,,19.778748551485236,19.887395644325135,20.528452231216956
560,O94788,23.168774099310312,20.452139225107114,2.716634874203198,0.11090134099375397,6,11,0.26804899017518674,,,,17.876680941081133,20.104251286721833,,,,,,,,,20.321348897612754,20.2226113696311,,,,19.33864172741237,,18.495362766852505,,,,,,,,,,,,19.212111441592967,,19.947991152060442,,,,,,,,,,,27.886956199423352,26.993384136576708,26.203380879998416,,,,,,,,,,,,,,,,19.070112443699394,17.269619849532837,19.88581266914404,,,,22.074108786544024,23.924104190218213,25.15969733393807
561,P23378,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.430462958572754,20.307990861260805,19.940333524799033,,,,,,,,,,,,,,,,,,,,,,,,19.136052622624067
562,P01598,22.253158109015516,23.094480672584815,-0.8413225635692996,0.03950894937433879,24,35,0.1371328068400015,23.42168326495915,19.920389176856077,19.237471522662197,24.528698575648487,23.01397772676624,22.3710557343393,22.85086424364421,22.36320183126929,22.385774751300474,19.235807617756283,18.905228356263507,,22.7895252079672,21.892604205169064,23.116146600502226,22.032347244851177,21.833823333315355,20.62801285061299,25.541186203702413,24.18615300401156,24.287820267070522,22.43055079397879,22.140559587731264,22.179797466193435,22.29927912437559,21.73714146818374,21.75640557935164,23.178579384389312,22.7066875608552,,24.318878116770307,23.0853501025483,,24.585236024185285,23.442853903711846,23.2708480760543,,,,19.209143752761577,,,22.9423165416362,21.862425040578188,21.935493418096584,24.101949091706473,,,22.082998497319018,22.09872701576511,22.176702668367867,24.108578725356004,22.219773329563985,,24.1026768071924,22.61315460414749,22.678777421347633,23.862122030821805,22.16859605833891,22.761988403391026,23.39819769876776,22.485077237295606,22.372633516714426,24.5095743907568,,,25.208530593289158,22.5628642682416,22.637680621257466,27.014284261228724,24.73465124905568,24.859762006846697
563,P22105,18.130983110936928,18.762595603795614,-0.6316124928586859,0.23218241232005196,5,7,0.4088876110769057,,,,16.33751598613273,,,,,,,,,,,,,,,18.378457952666537,,,,,,,,,18.303725349555798,,,,,,17.860521683134134,,19.036999527710268,,,,,,,,,,18.834618953136623,18.58525940457088,,,,,,,,,,,18.225412237108586,,18.143186888281697,,,,,,,,,,19.329569203125857,19.512314741320097,19.44550285451073
564,Q96SB3,24.75189793302446,24.755223660451442,-0.003325727426982894,0.9823312372943943,27,39,0.8389867648995041,24.370353255044723,23.717843368141416,24.868474056271772,25.074176078634107,25.252260424150915,24.87713258000969,24.328572772610702,24.188358570864327,23.895328213713256,25.118198274531256,24.559387980590774,24.46253744792113,25.261472194513992,24.954870895507803,25.197159859020218,24.285860988275033,24.60545047439122,23.92964911104911,23.27541577448976,23.361352351463655,23.78264106820061,24.806550499356668,25.056676269802985,25.083422124894636,24.460205615650892,24.633977820479508,24.599535392088512,24.498337498766325,24.42494105711163,24.114779071411924,25.298320747456533,25.03305247975625,24.328125854231878,25.274495238741586,24.844876775070162,24.940035925557975,24.805850880387748,24.5083635188103,24.150632811638307,24.683555711816517,24.87983406784705,24.705490051300178,24.80767686337323,24.779294199800034,24.9505099209722,,,24.052443145274292,25.092795783206345,25.662626530812908,25.8057584783246,25.39892078999037,25.77652910681049,25.787138013968345,25.17412738800603,24.97033090677245,25.31375067039323,25.46710509574541,24.980736045653828,25.432376554751205,23.268190776100482,24.15381545886065,24.253735471979013,,25.299667202944168,25.623394561128876,,25.009922610179963,25.414419158904,,24.78214706374148,
565,P26440,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.538364887083574,19.718500305582218
566,A6ND91,20.93360258756838,19.814130436806863,1.119472150761517,0.10402271018709919,3,2,0.2554226785287709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.413611273734077,21.04966310556477,20.337533383406296,,,,,,,,,,,,,,,,,,,,,,,19.46324378771257,20.16501708590115
567,Q01581,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.600397404538896,20.035431313379135,19.44299002018615,,,,,,,,,,,,,,,,,,,,,,,,
568,P20160,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.01801926977545,,
569,P32455,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.898143334154454,20.766360270950376,21.448543348885575
