child,parent
P02461,R-HSA-419037
P02461,R-HSA-8874081
P02461,R-HSA-8948216
P02533,R-HSA-446107
P02533,R-HSA-6805567
P02533,R-HSA-6809371
P02538,R-HSA-6805567
P02538,R-HSA-6809371
P02545,R-HSA-381038
P02545,R-HSA-6802952
P02647,R-HSA-114608
P02647,R-HSA-1369062
P02647,R-HSA-1989781
P02647,R-HSA-2168880
P02647,R-HSA-3000471
P02647,R-HSA-3000471
P02647,R-HSA-3000480
P02647,R-HSA-3000480
P02647,R-HSA-381426
P02647,R-HSA-5682113
P02647,R-HSA-8957275
P02647,R-HSA-8963888
P02647,R-HSA-8963896
P02647,R-HSA-8963901
P02647,R-HSA-8964011
P02647,R-HSA-8964058
P02647,R-HSA-9707616
P02647,R-HSA-975634
P02647,R-HSA-975634
P02647,R-HSA-977225
P02649,R-HSA-1251985
P02649,R-HSA-3000480
P02649,R-HSA-3000480
P02649,R-HSA-381426
P02649,R-HSA-8864260
P02649,R-HSA-8957275
P02649,R-HSA-8963888
P02649,R-HSA-8963901
P02649,R-HSA-8964026
P02649,R-HSA-8964026
P02649,R-HSA-8964058
P02649,R-HSA-9029569
P02649,R-HSA-975634
P02649,R-HSA-975634
P02649,R-HSA-977225
P02652,R-HSA-1989781
P02652,R-HSA-381426
P02652,R-HSA-8957275
P02652,R-HSA-8963888
P02652,R-HSA-8963901
P02652,R-HSA-975634
P02652,R-HSA-975634
P02654,R-HSA-8866423
P02654,R-HSA-8964046
P02654,R-HSA-8964046
P02654,R-HSA-9029569
P02655,R-HSA-8963888
P02655,R-HSA-8963889
P02655,R-HSA-8963901
P02655,R-HSA-8964058
P02655,R-HSA-9029569
P02655,R-HSA-975634
P02655,R-HSA-975634
P02656,R-HSA-8963888
P02656,R-HSA-8963901
P02656,R-HSA-8964058
P02656,R-HSA-975634
P02656,R-HSA-975634
P02671,R-HSA-114608
P02671,R-HSA-1236974
P02671,R-HSA-140875
P02671,R-HSA-166058
P02671,R-HSA-216083
P02671,R-HSA-354192
P02671,R-HSA-354194
P02671,R-HSA-372708
P02671,R-HSA-381426
P02671,R-HSA-5602498
P02671,R-HSA-5603041
P02671,R-HSA-5674135
P02671,R-HSA-5686938
P02671,R-HSA-6802946
P02671,R-HSA-6802948
P02671,R-HSA-6802952
P02671,R-HSA-6802955
P02671,R-HSA-8957275
P02671,R-HSA-9649948
P02671,R-HSA-9656223
P02671,R-HSA-977225
P02675,R-HSA-114608
P02675,R-HSA-1236974
P02675,R-HSA-140875
P02675,R-HSA-166058
P02675,R-HSA-216083
P02675,R-HSA-354192
P02675,R-HSA-354194
P02675,R-HSA-372708
P02675,R-HSA-5602498
P02675,R-HSA-5603041
P02675,R-HSA-5674135
P02675,R-HSA-5686938
P02675,R-HSA-6802946
P02675,R-HSA-6802948
P02675,R-HSA-6802952
P02675,R-HSA-6802955
P02675,R-HSA-9649948
P02675,R-HSA-9656223
P02679,R-HSA-114608
P02679,R-HSA-1236974
P02679,R-HSA-140875
P02679,R-HSA-166058
P02679,R-HSA-216083
P02679,R-HSA-354192
P02679,R-HSA-354194
P02679,R-HSA-372708
P02679,R-HSA-381426
P02679,R-HSA-5602498
P02679,R-HSA-5603041
P02679,R-HSA-5674135
P02679,R-HSA-5686938
P02679,R-HSA-6802946
P02679,R-HSA-6802948
P02679,R-HSA-6802952
P02679,R-HSA-6802955
P02679,R-HSA-8957275
P02679,R-HSA-9649948
P02679,R-HSA-9656223
P02730,R-HSA-1237044
P02730,R-HSA-1247673
P02730,R-HSA-425381
P02730,R-HSA-5619050
P02741,R-HSA-173623
P02743,R-HSA-977225
P02745,R-HSA-166663
P02745,R-HSA-173623
P02745,R-HSA-977606
P02746,R-HSA-166663
P02746,R-HSA-173623
P02746,R-HSA-977606
P02747,R-HSA-166663
P02747,R-HSA-173623
P02747,R-HSA-977606
P02748,R-HSA-166665
P02748,R-HSA-977606
P02749,R-HSA-114608
P02750,R-HSA-6798695
P02751,R-HSA-114608
P02751,R-HSA-1474228
P02751,R-HSA-1474228
P02751,R-HSA-1474244
P02751,R-HSA-1566977
P02751,R-HSA-202733
P02751,R-HSA-2129379
P02751,R-HSA-216083
P02751,R-HSA-3000170
P02751,R-HSA-3000171
P02751,R-HSA-3000178
P02751,R-HSA-354192
P02751,R-HSA-354194
P02751,R-HSA-372708
P02751,R-HSA-381426
P02751,R-HSA-5674135
P02751,R-HSA-6785807
P02751,R-HSA-6802946
P02751,R-HSA-6802948
P02751,R-HSA-6802952
P02751,R-HSA-6802955
P02751,R-HSA-8874081
P02751,R-HSA-8957275
P02751,R-HSA-9634597
P02751,R-HSA-9649948
P02751,R-HSA-9656223
P02751,R-HSA-9700645
P02751,R-HSA-9725370
P02751,R-HSA-9725371
P02753,R-HSA-2453864
P02753,R-HSA-2453902
P02753,R-HSA-6809583
P02753,R-HSA-975634
P02760,R-HSA-2168880
P02763,R-HSA-114608
P02763,R-HSA-6798695
P02765,R-HSA-114608
P02765,R-HSA-381426
P02765,R-HSA-6798695
P02765,R-HSA-8957275
P02766,R-HSA-2453864
P02766,R-HSA-2453902
P02766,R-HSA-3000171
P02766,R-HSA-6798695
P02766,R-HSA-975634
P02766,R-HSA-977225
P02768,R-HSA-114608
P02768,R-HSA-159418
P02768,R-HSA-189451
P02768,R-HSA-189483
P02768,R-HSA-2168880
P02768,R-HSA-381426
P02768,R-HSA-8957275
P02768,R-HSA-8964058
P02768,R-HSA-9707564
P02768,R-HSA-9749641
P02774,R-HSA-196791
P02775,R-HSA-114608
P02775,R-HSA-380108
P02775,R-HSA-418594
P02775,R-HSA-6798695
P02776,R-HSA-114608
P02776,R-HSA-140875
P02776,R-HSA-202733
P02776,R-HSA-380108
P02776,R-HSA-418594
P02776,R-HSA-8936459
P02786,R-HSA-432722
P02786,R-HSA-8856825
P02786,R-HSA-8856828
P02786,R-HSA-8980692
P02786,R-HSA-9013026
P02786,R-HSA-9013106
P02786,R-HSA-9013148
P02786,R-HSA-9013149
P02786,R-HSA-9013404
P02786,R-HSA-9013406
P02786,R-HSA-9013407
P02786,R-HSA-9013408
P02786,R-HSA-9013409
P02786,R-HSA-9013423
P02786,R-HSA-917977
P02786,R-HSA-9696270
P02786,R-HSA-9696273
P02787,R-HSA-114608
P02787,R-HSA-381426
P02787,R-HSA-8856825
P02787,R-HSA-8856828
P02787,R-HSA-8957275
P02787,R-HSA-917937
P02787,R-HSA-917977
P02788,R-HSA-1222449
P02788,R-HSA-6798695
P02788,R-HSA-6799990
P02788,R-HSA-6803157
P02788,R-HSA-977225
P02790,R-HSA-2168880
P02792,R-HSA-3000480
P02792,R-HSA-432722
P02792,R-HSA-6798695
P02792,R-HSA-917937
P02794,R-HSA-3000480
P02794,R-HSA-432722
P02794,R-HSA-6798695
P02794,R-HSA-917937
P03950,R-HSA-418990
P03950,R-HSA-9708296
P03951,R-HSA-140837
P03951,R-HSA-9673221
P03952,R-HSA-140837
P03952,R-HSA-1592389
P03952,R-HSA-9657688
P03952,R-HSA-9657689
P03973,R-HSA-6798695
P04003,R-HSA-977606
P04004,R-HSA-2129379
P04004,R-HSA-216083
P04004,R-HSA-3000170
P04004,R-HSA-3000178
P04004,R-HSA-3000178
P04004,R-HSA-977606
P04040,R-HSA-3299685
P04040,R-HSA-6798695
P04040,R-HSA-9033241
P04040,R-HSA-9033241
P04040,R-HSA-9615017
P04066,R-HSA-6798695
P04066,R-HSA-975578
P04070,R-HSA-140837
P04070,R-HSA-140875
P04070,R-HSA-159740
P04070,R-HSA-159763
P04070,R-HSA-159782
P04070,R-HSA-202733
P04070,R-HSA-381426
P04070,R-HSA-8957275
P04075,R-HSA-114608
P04075,R-HSA-6798695
P04075,R-HSA-70171
P04075,R-HSA-70263
P04114,R-HSA-202733
P04114,R-HSA-3000471
P04114,R-HSA-3000471
P04114,R-HSA-3000480
P04114,R-HSA-3000480
P04114,R-HSA-3000484
P04114,R-HSA-3000484
P04114,R-HSA-3000497
P04114,R-HSA-381426
P04114,R-HSA-432142
P04114,R-HSA-5686938
P04114,R-HSA-8856825
P04114,R-HSA-8856828
P04114,R-HSA-8866423
P04114,R-HSA-8957275
P04114,R-HSA-8963888
P04114,R-HSA-8963901
P04114,R-HSA-8964026
P04114,R-HSA-8964026
P04114,R-HSA-8964038
P04114,R-HSA-8964038
P04114,R-HSA-8964041
P04114,R-HSA-8964046
P04114,R-HSA-8964046
P04114,R-HSA-9707616
P04114,R-HSA-975634
P04114,R-HSA-975634
P04156,R-HSA-419037
P04156,R-HSA-9609523
P04156,R-HSA-9609523
P04179,R-HSA-2151201
P04179,R-HSA-3299685
P04179,R-HSA-8862803
P04179,R-HSA-8950505
P04179,R-HSA-9615017
P04180,R-HSA-8964058
P04196,R-HSA-114608
P04196,R-HSA-75205
P04211,R-HSA-166663
P04211,R-HSA-173623
P04211,R-HSA-198933
P04211,R-HSA-202733
P04211,R-HSA-2029481
P04211,R-HSA-2029481
P04211,R-HSA-2029482
P04211,R-HSA-2029485
P04211,R-HSA-2168880
P04211,R-HSA-2454202
P04211,R-HSA-2454202
P04211,R-HSA-2730905
P04211,R-HSA-2730905
P04211,R-HSA-2871796
P04211,R-HSA-2871809
P04211,R-HSA-2871809
P04211,R-HSA-2871837
P04211,R-HSA-5690714
P04211,R-HSA-9664323
P04211,R-HSA-9664323
P04211,R-HSA-9664422
P04211,R-HSA-9664422
P04211,R-HSA-9679191
P04211,R-HSA-977606
P04211,R-HSA-983695
P04211,R-HSA-983695
P04217,R-HSA-114608
P04217,R-HSA-6798695
P04259,R-HSA-6805567
P04259,R-HSA-6809371
P04264,R-HSA-6798695
P04264,R-HSA-6805567
P04264,R-HSA-6809371
P04275,R-HSA-114608
P04275,R-HSA-140837
P04275,R-HSA-216083
P04275,R-HSA-354192
P04275,R-HSA-354194
P04275,R-HSA-372708
P04275,R-HSA-430116
P04275,R-HSA-5674135
P04275,R-HSA-6802946
P04275,R-HSA-6802948
P04275,R-HSA-6802952
P04275,R-HSA-6802955
P04275,R-HSA-75892
P04275,R-HSA-76009
P04275,R-HSA-9649948
P04275,R-HSA-9656223
P04275,R-HSA-9672391
P04275,R-HSA-9672393
P04350,R-HSA-1445148
P04350,R-HSA-190840
P04350,R-HSA-190861
P04350,R-HSA-2132295
P04350,R-HSA-2467813
P04350,R-HSA-2500257
P04350,R-HSA-2565942
P04350,R-HSA-3371497
P04350,R-HSA-380259
P04350,R-HSA-380270
P04350,R-HSA-380284
P04350,R-HSA-380320
P04350,R-HSA-389957
P04350,R-HSA-389960
P04350,R-HSA-389977
P04350,R-HSA-437239
P04350,R-HSA-437239
P04350,R-HSA-5610787
P04350,R-HSA-5617833
P04350,R-HSA-5620912
P04350,R-HSA-5620924
P04350,R-HSA-5626467
P04350,R-HSA-5663220
P04350,R-HSA-6807878
P04350,R-HSA-6811434
P04350,R-HSA-6811436
P04350,R-HSA-68877
P04350,R-HSA-8852276
P04350,R-HSA-8854518
P04350,R-HSA-8955332
P04350,R-HSA-8955332
P04350,R-HSA-9609690
P04350,R-HSA-9609736
P04350,R-HSA-9619483
P04350,R-HSA-9646399
P04350,R-HSA-9646399
P04350,R-HSA-9648025
P04350,R-HSA-9668328
P04350,R-HSA-983189
P04406,R-HSA-70171
P04406,R-HSA-70263
P04424,R-HSA-70635
P04430,R-HSA-166663
P04430,R-HSA-173623
P04430,R-HSA-198933
P04430,R-HSA-202733
P04430,R-HSA-2029481
P04430,R-HSA-2029481
P04430,R-HSA-2029482
P04430,R-HSA-2029485
P04430,R-HSA-2168880
P04430,R-HSA-2454202
P04430,R-HSA-2454202
P04430,R-HSA-2730905
P04430,R-HSA-2730905
P04430,R-HSA-2871796
P04430,R-HSA-2871809
P04430,R-HSA-2871809
P04430,R-HSA-2871837
P04430,R-HSA-5690714
P04430,R-HSA-9664323
P04430,R-HSA-9664323
P04430,R-HSA-9664422
P04430,R-HSA-9664422
P04430,R-HSA-9679191
P04430,R-HSA-977606
P04430,R-HSA-983695
P04430,R-HSA-983695
P04433,R-HSA-166663
P04433,R-HSA-173623
P04433,R-HSA-198933
P04433,R-HSA-202733
P04433,R-HSA-2029481
P04433,R-HSA-2029481
P04433,R-HSA-2029482
P04433,R-HSA-2029485
P04433,R-HSA-2168880
P04433,R-HSA-2454202
P04433,R-HSA-2454202
P04433,R-HSA-2730905
P04433,R-HSA-2730905
P04433,R-HSA-2871796
P04433,R-HSA-2871809
P04433,R-HSA-2871809
P04433,R-HSA-2871837
P04433,R-HSA-5690714
P04433,R-HSA-9664323
P04433,R-HSA-9664323
P04433,R-HSA-9664422
P04433,R-HSA-9664422
P04433,R-HSA-9679191
P04433,R-HSA-977606
P04433,R-HSA-983695
P04433,R-HSA-983695
P04439,R-HSA-1236974
P04439,R-HSA-1236974
P04439,R-HSA-1236977
P04439,R-HSA-198933
P04439,R-HSA-877300
P04439,R-HSA-8866654
P04439,R-HSA-909733
P04439,R-HSA-9705671
P04439,R-HSA-983170
P04439,R-HSA-983170
P04632,R-HSA-1474228
P04632,R-HSA-1474228
P04632,R-HSA-6809371
P04632,R-HSA-8862803
P04632,R-HSA-8862803
P04731,R-HSA-5661231
P04731,R-HSA-5661231
P04732,R-HSA-5661231
P04792,R-HSA-4420097
P04792,R-HSA-450408
P04792,R-HSA-5687128
P04792,R-HSA-9009391
P04899,R-HSA-170670
P04899,R-HSA-170670
P04899,R-HSA-392170
P04899,R-HSA-400042
P04899,R-HSA-400042
P04899,R-HSA-418555
P04899,R-HSA-418594
P04899,R-HSA-418594
P04899,R-HSA-418597
P04899,R-HSA-422356
P04899,R-HSA-9009391
P04899,R-HSA-9634597
P04899,R-HSA-9660821
P04908,R-HSA-110328
P04908,R-HSA-110329
P04908,R-HSA-110330
P04908,R-HSA-110330
P04908,R-HSA-110331
P04908,R-HSA-110331
P04908,R-HSA-1221632
P04908,R-HSA-171306
P04908,R-HSA-1912408
P04908,R-HSA-201722
P04908,R-HSA-201722
P04908,R-HSA-212300
P04908,R-HSA-2299718
P04908,R-HSA-2559580
P04908,R-HSA-2559582
P04908,R-HSA-2559586
P04908,R-HSA-3214815
P04908,R-HSA-3214847
P04908,R-HSA-3214847
P04908,R-HSA-3214858
P04908,R-HSA-427359
P04908,R-HSA-427389
P04908,R-HSA-427413
P04908,R-HSA-427413
P04908,R-HSA-5250924
P04908,R-HSA-5334118
P04908,R-HSA-5578749
P04908,R-HSA-5617472
P04908,R-HSA-5625886
P04908,R-HSA-5689603
P04908,R-HSA-5689880
P04908,R-HSA-5689901
P04908,R-HSA-606279
P04908,R-HSA-68616
P04908,R-HSA-73728
P04908,R-HSA-73772
P04908,R-HSA-8936459
P04908,R-HSA-8939236
P04908,R-HSA-9018519
P04908,R-HSA-912446
P04908,R-HSA-9609690
P04908,R-HSA-9610379
P04908,R-HSA-9616222
P04908,R-HSA-9670095
P04908,R-HSA-9710421
P04908,R-HSA-977225
P05019,R-HSA-114608
P05019,R-HSA-2404192
P05019,R-HSA-2428928
P05019,R-HSA-2428933
P05019,R-HSA-381426
P05019,R-HSA-422085
P05060,R-HSA-381426
P05060,R-HSA-8957275
P05062,R-HSA-5657560
P05062,R-HSA-70171
P05062,R-HSA-70263
P05062,R-HSA-70350
P05067,R-HSA-114608
P05067,R-HSA-3000178
P05067,R-HSA-381426
P05067,R-HSA-416476
P05067,R-HSA-418594
P05067,R-HSA-432720
P05067,R-HSA-444473
P05067,R-HSA-445989
P05067,R-HSA-844456
P05067,R-HSA-879415
P05067,R-HSA-879415
P05067,R-HSA-8862803
P05067,R-HSA-8957275
P05067,R-HSA-933542
P05067,R-HSA-9609523
P05067,R-HSA-9609523
P05067,R-HSA-9660826
P05067,R-HSA-977225
P05089,R-HSA-6798695
P05089,R-HSA-70635
P05090,R-HSA-804914
P05090,R-HSA-9029569
P05091,R-HSA-380612
P05091,R-HSA-445355
P05091,R-HSA-71384
P05106,R-HSA-114608
P05106,R-HSA-1566948
P05106,R-HSA-210990
P05106,R-HSA-2129379
P05106,R-HSA-216083
P05106,R-HSA-216083
P05106,R-HSA-2173789
P05106,R-HSA-3000170
P05106,R-HSA-3000170
P05106,R-HSA-3000178
P05106,R-HSA-354192
P05106,R-HSA-354194
P05106,R-HSA-372708
P05106,R-HSA-4420097
P05106,R-HSA-445144
P05106,R-HSA-5674135
P05106,R-HSA-6802946
P05106,R-HSA-6802948
P05106,R-HSA-6802952
P05106,R-HSA-6802955
P05106,R-HSA-9649948
P05106,R-HSA-9656223
P05107,R-HSA-166016
P05107,R-HSA-198933
P05107,R-HSA-202733
P05107,R-HSA-216083
P05107,R-HSA-6785807
P05107,R-HSA-6798695
P05109,R-HSA-1236974
P05109,R-HSA-166058
P05109,R-HSA-5602498
P05109,R-HSA-5603041
P05109,R-HSA-5668599
P05109,R-HSA-5686938
P05109,R-HSA-6798695
P05109,R-HSA-6799990
P05121,R-HSA-114608
P05121,R-HSA-1368108
P05121,R-HSA-2173796
P05121,R-HSA-3000178
P05121,R-HSA-75205
P05154,R-HSA-140837
P05154,R-HSA-140875
P05155,R-HSA-114608
P05155,R-HSA-140837
P05155,R-HSA-9657689
P05155,R-HSA-977606
P05156,R-HSA-977606
P05160,R-HSA-140875
P05164,R-HSA-6798695
P05164,R-HSA-8941413
P05165,R-HSA-196780
P05165,R-HSA-3371599
P05165,R-HSA-71032
P05166,R-HSA-196780
P05166,R-HSA-3371599
P05166,R-HSA-71032
P05186,R-HSA-163125
P05362,R-HSA-198933
P05362,R-HSA-216083
P05362,R-HSA-6783783
P05362,R-HSA-6785807
P05362,R-HSA-877300
P05386,R-HSA-156827
P05386,R-HSA-156902
P05386,R-HSA-1799339
P05386,R-HSA-1799339
P05386,R-HSA-192823
P05386,R-HSA-2408557
P05386,R-HSA-6791226
P05386,R-HSA-72689
P05386,R-HSA-72706
P05386,R-HSA-72764
P05386,R-HSA-9010553
P05386,R-HSA-9633012
P05386,R-HSA-975956
P05386,R-HSA-975957
P05387,R-HSA-156827
P05387,R-HSA-156902
P05387,R-HSA-1799339
P05387,R-HSA-1799339
P05387,R-HSA-192823
P05387,R-HSA-2408557
P05387,R-HSA-6791226
P05387,R-HSA-72689
P05387,R-HSA-72706
P05387,R-HSA-72764
P05387,R-HSA-9010553
P05387,R-HSA-9633012
P05387,R-HSA-975956
P05387,R-HSA-975957
P05388,R-HSA-156827
P05388,R-HSA-156902
P05388,R-HSA-1799339
P05388,R-HSA-1799339
P05388,R-HSA-192823
P05388,R-HSA-2408557
P05388,R-HSA-6791226
P05388,R-HSA-72689
P05388,R-HSA-72706
P05388,R-HSA-72764
P05388,R-HSA-8950505
P05388,R-HSA-9010553
P05388,R-HSA-9633012
P05388,R-HSA-975956
P05388,R-HSA-975957
P05452,R-HSA-114608
P05546,R-HSA-140837
P05546,R-HSA-140875
P05546,R-HSA-381426
P05546,R-HSA-8957275
P05783,R-HSA-6805567
P05783,R-HSA-6809371
P05787,R-HSA-6805567
P05787,R-HSA-6809371
P05976,R-HSA-390522
P06276,R-HSA-112311
P06276,R-HSA-1483191
P06276,R-HSA-422085
P06276,R-HSA-9749641
P06310,R-HSA-166663
P06310,R-HSA-173623
P06310,R-HSA-198933
P06310,R-HSA-202733
P06310,R-HSA-2029481
P06310,R-HSA-2029481
P06310,R-HSA-2029482
P06310,R-HSA-2029485
P06310,R-HSA-2168880
P06310,R-HSA-2454202
P06310,R-HSA-2454202
P06310,R-HSA-2730905
P06310,R-HSA-2730905
P06310,R-HSA-2871796
P06310,R-HSA-2871809
P06310,R-HSA-2871809
P06310,R-HSA-2871837
P06310,R-HSA-5690714
P06310,R-HSA-9664323
P06310,R-HSA-9664323
P06310,R-HSA-9664422
P06310,R-HSA-9664422
P06310,R-HSA-9679191
P06310,R-HSA-977606
P06310,R-HSA-983695
P06310,R-HSA-983695
P06312,R-HSA-166663
P06312,R-HSA-173623
P06312,R-HSA-198933
P06312,R-HSA-202733
P06312,R-HSA-2029481
P06312,R-HSA-2029481
P06312,R-HSA-2029482
P06312,R-HSA-2029485
P06312,R-HSA-2168880
P06312,R-HSA-2454202
P06312,R-HSA-2454202
P06312,R-HSA-2730905
P06312,R-HSA-2730905
P06312,R-HSA-2871796
P06312,R-HSA-2871809
P06312,R-HSA-2871809
P06312,R-HSA-2871837
P06312,R-HSA-5690714
P06312,R-HSA-9664323
P06312,R-HSA-9664323
P06312,R-HSA-9664422
P06312,R-HSA-9664422
P06312,R-HSA-9679191
P06312,R-HSA-977606
P06312,R-HSA-983695
P06312,R-HSA-983695
P06331,R-HSA-166663
P06331,R-HSA-173623
P06331,R-HSA-198933
P06331,R-HSA-202733
P06331,R-HSA-2029481
P06331,R-HSA-2029481
P06331,R-HSA-2029482
P06331,R-HSA-2029485
P06331,R-HSA-2168880
P06331,R-HSA-2454202
P06331,R-HSA-2454202
P06331,R-HSA-2730905
P06331,R-HSA-2730905
P06331,R-HSA-2871796
P06331,R-HSA-2871809
P06331,R-HSA-2871809
P06331,R-HSA-2871837
P06331,R-HSA-5690714
P06331,R-HSA-9664323
P06331,R-HSA-9664323
P06331,R-HSA-9664422
P06331,R-HSA-9664422
P06331,R-HSA-9679191
P06331,R-HSA-977606
P06331,R-HSA-983695
P06331,R-HSA-983695
P06396,R-HSA-264870
P06396,R-HSA-6798695
P06396,R-HSA-9662361
P06396,R-HSA-977225
P06576,R-HSA-1268020
P06576,R-HSA-1268020
P06576,R-HSA-163210
P06576,R-HSA-2151201
P06576,R-HSA-8949613
P06681,R-HSA-166663
P06681,R-HSA-174577
P06681,R-HSA-977606
P06702,R-HSA-1236974
P06702,R-HSA-166058
P06702,R-HSA-5602498
P06702,R-HSA-5603041
P06702,R-HSA-5668599
P06702,R-HSA-5686938
P06702,R-HSA-6798695
P06702,R-HSA-6799990
P06727,R-HSA-8963888
P06727,R-HSA-8963889
P06727,R-HSA-8963901
P06727,R-HSA-975634
P06727,R-HSA-975634
P06727,R-HSA-977225
P06732,R-HSA-71288
P06733,R-HSA-70171
P06733,R-HSA-70263
P06733,R-HSA-9636667
P06737,R-HSA-6798695
P06737,R-HSA-70221
P06744,R-HSA-5628897
P06744,R-HSA-6798695
P06744,R-HSA-70171
P06744,R-HSA-70263
P06748,R-HSA-180746
P06748,R-HSA-180746
P06748,R-HSA-3899300
P06748,R-HSA-606279
P06748,R-HSA-6804115
P06748,R-HSA-8869496
P06748,R-HSA-9700645
P06748,R-HSA-9725370
P06748,R-HSA-9725371
P06753,R-HSA-390522
P06753,R-HSA-445355
P06753,R-HSA-9013424
P06753,R-HSA-9725370
P07099,R-HSA-211945
P07108,R-HSA-77289
P07148,R-HSA-163560
P07148,R-HSA-189483
P07148,R-HSA-1989781
P07148,R-HSA-400206
P07148,R-HSA-9707564
P07195,R-HSA-70268
P07196,R-HSA-438066
P07196,R-HSA-438066
P07196,R-HSA-442982
P07196,R-HSA-5673001
P07196,R-HSA-9609736
P07196,R-HSA-9617324
P07196,R-HSA-9620244
P07203,R-HSA-2142688
P07203,R-HSA-2142712
P07203,R-HSA-2142770
P07203,R-HSA-3299685
P07225,R-HSA-114608
P07225,R-HSA-140837
P07225,R-HSA-140875
P07225,R-HSA-159740
P07225,R-HSA-159763
P07225,R-HSA-159782
P07225,R-HSA-202733
P07225,R-HSA-977606
P07237,R-HSA-1650814
P07237,R-HSA-3299685
P07237,R-HSA-381426
P07237,R-HSA-5358346
P07237,R-HSA-8866423
P07237,R-HSA-8957275
P07237,R-HSA-8963888
P07237,R-HSA-8964041
P07237,R-HSA-9020591
P07237,R-HSA-9020933
P07327,R-HSA-2161541
P07327,R-HSA-5365859
P07327,R-HSA-71384
P07333,R-HSA-449836
P07333,R-HSA-8853884
P07339,R-HSA-1442490
P07339,R-HSA-2022377
P07339,R-HSA-2132295
P07339,R-HSA-6798695
P07339,R-HSA-9018519
P07357,R-HSA-166665
P07357,R-HSA-977606
P07358,R-HSA-166665
P07358,R-HSA-977606
P07359,R-HSA-140837
P07359,R-HSA-430116
P07359,R-HSA-75892
P07359,R-HSA-76009
P07359,R-HSA-8936459
P07359,R-HSA-9673221
P07360,R-HSA-166665
P07360,R-HSA-977606
P07384,R-HSA-1474228
P07384,R-HSA-1474228
P07384,R-HSA-6798695
P07384,R-HSA-6809371
P07384,R-HSA-8862803
P07384,R-HSA-8862803
P07437,R-HSA-2565942
P07437,R-HSA-380259
P07437,R-HSA-380270
P07437,R-HSA-380284
P07437,R-HSA-380320
P07437,R-HSA-5620912
P07437,R-HSA-6798695
P07437,R-HSA-8854518
P07437,R-HSA-9679191
P07451,R-HSA-1475029
P07477,R-HSA-1592389
P07477,R-HSA-9758881
P07478,R-HSA-1442490
P07478,R-HSA-1462054
P07478,R-HSA-1592389
P07478,R-HSA-6798695
P07478,R-HSA-6803157
P07602,R-HSA-114608
P07602,R-HSA-1660662
P07602,R-HSA-375276
P07602,R-HSA-418594
P07602,R-HSA-6798695
P07711,R-HSA-1236977
P07711,R-HSA-1442490
P07711,R-HSA-1474228
P07711,R-HSA-1679131
P07711,R-HSA-2022090
P07711,R-HSA-2132295
P07711,R-HSA-8939242
P07711,R-HSA-9678110
P07711,R-HSA-9694614
P07737,R-HSA-114608
P07737,R-HSA-376176
P07737,R-HSA-4086400
P07737,R-HSA-5663220
P07737,R-HSA-5663220
P07738,R-HSA-70171
P07814,R-HSA-2408522
P07814,R-HSA-379716
P07814,R-HSA-6782315
P07858,R-HSA-1442490
P07858,R-HSA-1679131
P07858,R-HSA-2022090
P07858,R-HSA-2132295
P07858,R-HSA-6798695
P07900,R-HSA-1227986
P07900,R-HSA-1236382
P07900,R-HSA-1474151
P07900,R-HSA-168928
P07900,R-HSA-192905
P07900,R-HSA-2029482
P07900,R-HSA-203615
P07900,R-HSA-2565942
P07900,R-HSA-3000484
P07900,R-HSA-3000484
P07900,R-HSA-3371497
P07900,R-HSA-3371511
P07900,R-HSA-3371568
P07900,R-HSA-3371571
P07900,R-HSA-380259
P07900,R-HSA-380270
P07900,R-HSA-380284
P07900,R-HSA-380320
P07900,R-HSA-399954
P07900,R-HSA-4420097
P07900,R-HSA-4420097
P07900,R-HSA-5218920
P07900,R-HSA-5336415
P07900,R-HSA-5601884
P07900,R-HSA-5620912
P07900,R-HSA-5637810
P07900,R-HSA-5675482
P07900,R-HSA-6785807
P07900,R-HSA-6798695
P07900,R-HSA-8852276
P07900,R-HSA-8854518
P07900,R-HSA-8863795
P07900,R-HSA-8939211
P07900,R-HSA-9009391
P07900,R-HSA-9013418
P07900,R-HSA-9018519
P07900,R-HSA-9613829
P07900,R-HSA-9634285
P07900,R-HSA-9646399
P07900,R-HSA-9652282
P07900,R-HSA-9664565
P07900,R-HSA-9665233
P07900,R-HSA-9665244
P07900,R-HSA-9665245
P07900,R-HSA-9665246
P07900,R-HSA-9665247
P07900,R-HSA-9665249
P07900,R-HSA-9665250
P07900,R-HSA-9665251
P07900,R-HSA-9665348
P07900,R-HSA-9665686
P07900,R-HSA-9665737
P07900,R-HSA-9679191
P07900,R-HSA-9705671
P07910,R-HSA-4570464
P07910,R-HSA-72163
P07910,R-HSA-72203
P07910,R-HSA-9013418
P07910,R-HSA-9013422
P07942,R-HSA-1474228
P07942,R-HSA-3000157
P07942,R-HSA-3000157
P07942,R-HSA-3000171
P07942,R-HSA-3000178
P07942,R-HSA-373760
P07942,R-HSA-381426
P07942,R-HSA-8874081
P07942,R-HSA-8957275
P07942,R-HSA-9619665
P07951,R-HSA-390522
P07951,R-HSA-445355
P07954,R-HSA-71403
P07988,R-HSA-5683826
P07988,R-HSA-5688031
P07988,R-HSA-5688849
P07988,R-HSA-5688890
P07996,R-HSA-114608
P07996,R-HSA-186797
P07996,R-HSA-216083
P07996,R-HSA-3000170
P07996,R-HSA-5083635
P07996,R-HSA-5173214
P07996,R-HSA-8936459
