,0,1,2,3,4,5
46,0.9411764740943909,0.9852941036224365,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.9852941036224365
47,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.9852941036224365
48,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,1.0
49,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,1.0
50,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,1.0
51,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
52,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
53,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
54,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
55,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
56,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
57,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
58,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
59,0.9558823704719543,1.0,1.0,1.0,0.9850746393203735,1.0
60,0.9558823704719543,1.0,1.0,1.0,0.9850746393203735,1.0
61,0.9558823704719543,1.0,1.0,1.0,0.9850746393203735,1.0
62,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
63,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
64,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
65,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
66,0.970588207244873,1.0,1.0,1.0,1.0,1.0
67,0.970588207244873,1.0,1.0,1.0,1.0,1.0
68,0.970588207244873,1.0,1.0,1.0,1.0,1.0
69,0.970588207244873,1.0,1.0,1.0,1.0,1.0
70,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
71,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
72,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
73,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
74,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
75,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
76,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
77,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
78,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
79,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
80,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,1.0,1.0,1.0
84,1.0,1.0,1.0,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,1.0
89,1.0,1.0,1.0,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,1.0,1.0,1.0
92,1.0,1.0,1.0,1.0,1.0,1.0
93,1.0,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,1.0,1.0
